TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
31.4,-181.4,0,0,0,0,0,0,0
32.7,-181.5,0,0,0,0,0,26,0
38.9,-181.6,0,0,0,0,0,48,0
46.1,-181.7,0,0,0,0,0,70,0
53.9,-181.9,0,0,0,0,0,92,0
61.2,-181.9,0,0,0,0,0,114,0/1200
67.2,-182,0,0,0,0,0,136,0
73.2,-182,0,0,0,0,0,159,0
79,-182.1,0,0,0,0,0,181,0
83.4,-182.2,0,0,0,0,0,203,0
89.2,-182.3,0,0,0,0,0,226,0
94.2,-182.3,0,0,0,0,0,248,0
98.7,-182.3,0,0,0,0,0,270,0
102.6,-182.3,0,0,0,0,0,293,0
109.2,-182.4,0,0,0,0,0,315,0
112.2,-182.4,0,0,0,0,0,337,0
116.4,-182.5,0,0,0,0,0,359,0
121.2,-182.5,0,0,0,0,0,381,0
125.2,-182.5,0,0,0,0,0,404,0
129.9,-182.5,0,0,0,0,0,426,
134.7,-182.6,0,0,0,0,0,448,
138.7,-182.6,0,0,0,0,0,471,
141.9,-182.6,0,0,0,0,0,493,0
147.8,-182.7,0,0,0,0,0,515,0
152.4,-182.7,0,0,0,0,0,537,0
156.7,-182.7,0,0,0,0,0,560,0
161.2,-182.7,0,0,0,0,0,582,0
165.8,-182.8,0,0,0,0,0,604,0
170.9,-182.8,0,0,0,0,0,626,0
175.2,-182.8,0,0,0,0,0,648,0
179.3,-182.8,0,0,0,0,0,671,0
184.2,-182.9,0,0,0,0,0,693,0
188.8,-182.8,0,0,0,0,0,715,0
193.6,-182.9,0,0,0,0,0,738,0
198.5,-182.9,0,0,0,0,0,760,0
202.9,-182.9,0,0,0,0,0,782,0
207.8,-183,0,0,0,0,0,805,0
212.2,-183,0,0,0,0,0,827,0
216.8,-183.1,0,0,0,0,0,849,0
221.2,-183.1,0,0,0,0,0,871,0
225.8,-183,0,0,0,0,0,894,0
231.1,-183.1,0,0,0,0,0,916,0
236,-183.1,0,0,0,0,0,938,0
240.7,-183.1,0,0,0,0,0,960,0
245.1,-183.2,0,0,0,0,0,982,0
249.8,-183.2,0,0,0,0,0,1004,0
254.5,-183.2,0,0,0,0,0,1027,0
259.2,-183.3,0,0,0,0,0,1049,
263.9,-183.2,0,0,0,0,0,1071,
269.2,-183.3,0,0,0,0,0,1093,
273.7,-183.3,0,0,0,0,0,1115,
278.4,-183.3,0,0,0,0,0,1138,
283.7,-183.4,0,0,0,0,0,1160,
288.2,-183.3,0,0,0,0,0,1182,
293.2,-183.4,0,0,0,0,0,1204,
298,-183.4,0,0,0,0,0,1226,
302.5,-183.4,0,0,0,0,0,1249,
307.3,-183.4,0,0,0,0,0,1271,
312.1,-183.4,0,0,0,0,0,1294,
316,-183.5,0,0,0,0,0,1316,
320.8,-183.4,0,0,0,0,0,1338,
326.5,-183.5,0,0,0,0,0,1361,
331.3,-183.6,0,0,0,0,0,1383,
336.1,-183.6,0,0,0,0,0,1405,
340.7,-183.7,0,0,0,0,0,1428,
345.5,-183.6,0,0,0,0,0,1450,
350.4,-183.6,0,0,0,0,0,1472,
354.9,-183.6,0,0,0,0,0,1495,
360.1,-183.7,0,0,0,0,0,1517,
365.3,-183.8,0,0,0,0,0,1540,
370.1,-183.8,0,0,0,0,0,1562,
374.7,-183.8,0,0,0,0,0,1584,
380.2,-183.9,0,0,0,0,0,1606,
384.3,-183.9,0,0,0,0,0,1628,
389.2,-183.9,0,0,0,0,0,1651,
394.7,-183.9,0,0,0,0,0,1673,
399.6,-184,0,0,0,0,0,1695,
404.5,-184,0,0,0,0,0,1717,
408.6,-184.1,0,0,0,0,0,1740,
413.9,-184.1,0,0,0,0,0,1762,
418.8,-184.1,0,0,0,0,0,1784,
423.8,-184.1,0,0,0,0,0,1806,
428.8,-184.2,0,0,0,0,0,1829,
433.8,-184.2,0,0,0,0,0,1851,
438.5,-184.3,0,0,0,0,0,1873,
443.5,-184.3,0,0,0,0,0,1895,
448.2,-184.3,0,0,0,0,0,1917,
453.2,-184.4,0,0,0,0,0,1940,
458.2,-184.5,0,0,0,0,0,1962,
463.3,-184.5,0,0,0,0,0,1984,
468,-184.5,0,0,0,0,0,2006,
473.1,-184.6,0,0,0,0,0,2029,
477.9,-184.7,0,0,0,0,0,2051,
482.6,-184.7,0,0,0,0,0,2074,
488,-184.8,0,0,0,0,0,2096,
492.5,-184.9,0,0,0,0,0,2118,
498.2,-184.9,0,0,0,0,0,2140,
502.7,-184.9,0,0,0,0,0,2163,
507.8,-185,0,0,0,0,0,2185,
513.3,-185.2,0,0,0,0,0,2207,
518.1,-185.2,0,0,0,0,0,2229,
522.9,-185.3,0,0,0,0,0,2252,
528.1,-185.4,0,0,0,0,0,2273,
533.3,-185.4,0,0,0,0,0,2296,
538.1,-185.5,0,0,0,0,0,2318,
543.6,-185.6,0,0,0,0,0,2340,
548.2,-185.6,0,0,0,0,0,2362,
553.7,-185.8,0,0,0,0,0,2384,
558.3,-185.8,0,0,0,0,0,2407,
563.2,-185.9,0,0,0,0,0,2429,
568.8,-186,0,0,0,0,0,2451,
573.4,-186.1,0,0,0,0,0,2473,
578,-186.2,0,0,0,0,0,2495,
582.3,-186.1,0,0,0,0,0,2517,
587.6,-186.3,0,0,0,0,0,2539,
592.2,-186.3,0,0,0,0,0,2562,
596.9,-186.4,0,0,0,0,0,2584,
602.2,-186.5,0,0,0,0,0,2606,
607.5,-186.8,0,0,0,0,0,2628,
612.5,-187,0,0,0,0,0,2650,
615,-187.1,0,0,0,0,0,2672,
617.8,-187.1,0,0,0,0,0,2694,
619.4,-187.2,0,0,0,0,0,2716,
620.3,-187.1,0,0,0,0,0,2739,
622.2,-187.2,0,0,0,0,0,2760,
623.2,-187.2,0,0,0,0,0,2782,
623.5,-187.2,0,0,0,0,0,2805,
624.4,-187.2,0,0,0,0,0,2827,
624.4,-187.2,0,0,0,0,0,2849,
625,-187.3,0,0,0,0,0,2871,
625.7,-187.2,0,0,0,0,0,2893,
626.6,-187.3,0,0,0,0,0,2915,
626.6,-187.3,0,0,0,0,0,2937,
626.9,-187.3,0,0,0,0,0,2959,
626.3,-187.2,0,0,0,0,0,2981,
624.4,-187.2,0,0,0,0,0,3003,
622.2,-187.2,0,0,0,0,0,3025,
618.8,-187.2,0,0,0,0,0,3047,
615.3,-187.1,0,0,0,0,0,3069,
612.8,-186.9,0,0,0,0,0,3091,
607.5,-186.7,0,0,0,0,0,3113,
605,-186.5,0,0,0,0,0,3136,
601.9,-186.4,0,0,0,0,0,3158,
597.5,-186.4,0,0,0,0,0,3180,
593.8,-186.3,0,0,0,0,0,3202,
589.5,-186.2,0,0,0,0,0,3224,
585.7,-185.9,0,0,0,0,0,3246,
580.5,-186.1,0,0,0,0,0,3268,
578,-185.9,0,0,0,0,0,3290,
571.8,-185.9,0,0,0,0,0,3312,
568.8,-185.8,0,0,0,0,0,3334,
565.4,-185.6,0,0,0,0,0,3356,
560.1,-185.6,0,0,0,0,0,3378,
556.2,-185.3,0,0,0,0,0,3401,
551.9,-185.5,0,0,0,0,0,3423,
547,-185.1,0,0,0,0,0,3445,
542.4,-185,0,0,0,0,0,3467,
537.8,-185,0,0,0,0,0,3489,
533.9,-184.9,0,0,0,0,0,3511,
529.3,-184.8,0,0,0,0,0,3533,
524.5,-184.7,0,0,0,0,0,3555,
520.8,-184.7,0,0,0,0,0,3577,
516,-184.4,0,0,0,0,0,3600,
511.5,-184.4,0,0,0,0,0,3622,
506.6,-184.2,0,0,0,0,0,3644,
501.8,-183.9,0,0,0,0,0,3666,
497.6,-183.9,0,0,0,0,0,3688,
493.1,-183.7,0,0,0,0,0,3710,
488.9,-183.7,0,0,0,0,0,3732,
483.2,-183.4,0,0,0,0,0,3755,
479.7,-183.5,0,0,0,0,0,3777,
474.6,-183.4,0,0,0,0,0,3799,
469.5,-183.2,0,0,0,0,0,3821,
464.5,-183.2,0,0,0,0,0,3843,
460,-183,0,0,0,0,0,3865,
455.3,-182.9,0,0,0,0,0,3887,
451.1,-182.8,0,0,0,0,0,3909,
445.5,-182.6,0,0,0,0,0,3931,
440.2,-182.6,0,0,0,0,0,3954,
436.7,-182.5,0,0,0,0,0,3976,
431.7,-182.4,0,0,0,0,0,3998,
427.3,-182.3,0,0,0,0,0,4020,
421.5,-182.3,0,0,0,0,0,4042,
417.4,-182.2,0,0,0,0,0,4064,
412.7,-182.1,0,0,0,0,0,4086,
407.5,-182.1,0,0,0,0,0,4109,
402.8,-182,0,0,0,0,0,4131,
397.3,-182,0,0,0,0,0,4153,
393.5,-181.9,0,0,0,0,0,4175,
387.4,-181.8,0,0,0,0,0,4197,
383.4,-181.8,0,0,0,0,0,4220,
378.8,-181.7,0,0,0,0,0,4242,
373.9,-181.7,0,0,0,0,0,4264,
368.1,-181.7,0,0,0,0,0,4286,
363.8,-181.6,0,0,0,0,0,4308,
358.9,-181.5,0,0,0,0,0,4330,
354.4,-181.5,0,0,0,0,0,4352,
349.5,-181.4,0,0,0,0,0,4374,
344.4,-181.4,0,0,0,0,0,4397,
339.8,-181.4,0,0,0,0,0,4419,
334.4,-181.5,0,0,0,0,0,4441,
330.2,-181.3,0,0,0,0,0,4463,
325.1,-181.3,0,0,0,0,0,4486,
319.7,-181.3,0,0,0,0,0,4508,
315.2,-181.3,0,0,0,0,0,4530,
310.1,-181.2,0,0,0,0,0,4552,
305.3,-181.1,0,0,0,0,0,4575,
300.2,-181.2,0,0,0,0,0,4597,
295.5,-181.1,0,0,0,0,0,4619,
290.7,-181.1,0,0,0,0,0,4641,
286.5,-181.1,0,0,0,0,0,4663,
280.6,-181.1,0,0,0,0,0,4686,
275.9,-181.1,0,0,0,0,0,4708,
270.6,-181,0,0,0,0,0,4730,
266.4,-181.1,0,0,0,0,0,4752,
260.9,-181,0,0,0,0,0,4774,
255.9,-180.9,0,0,0,0,0,4796,
251.5,-180.9,0,0,0,0,0,4819,
246.2,-180.9,0,0,0,0,0,4841,
241.5,-180.9,0,0,0,0,0,4863,
237.7,-180.8,0,0,0,0,0,4885,
232.4,-180.9,0,0,0,0,0,4908,
227.5,-180.8,0,0,0,0,0,4930,
222.6,-180.8,0,0,0,0,0,4952,
217.9,-180.8,0,0,0,0,0,4974,
213.3,-180.8,0,0,0,0,0,4997,
208.6,-180.7,0,0,0,0,0,5019,
204,-180.6,0,0,0,0,0,5041,
198.8,-180.7,0,0,0,0,0,5063,
193.6,-180.7,0,0,0,0,0,5085,
189.8,-180.6,0,0,0,0,0,5108,
185.2,-180.6,0,0,0,0,0,5129,
180.4,-180.5,0,0,0,0,0,5152,
175.8,-180.6,0,0,0,0,0,5174,
171.2,-180.5,0,0,0,0,0,5196,
166.9,-180.4,0,0,0,0,0,5219,
161.5,-180.4,0,0,0,0,0,5241,
157.7,-180.4,0,0,0,0,0,5263,
153.2,-180.4,0,0,0,0,0,5285,
148.9,-180.3,0,0,0,0,0,5307,
144.6,-180.3,0,0,0,0,0,5330,
140.1,-180.3,0,0,0,0,0,5352,
136.3,-180.3,0,0,0,0,0,5374,
131.8,-180.3,0,0,0,0,0,5396,
127.5,-180.1,0,0,0,0,0,5418,
123.6,-180.2,0,0,0,0,0,5441,
119.8,-180.1,0,0,0,0,0,5463,
115.3,-180.1,0,0,0,0,0,5485,
111.9,-180,0,0,0,0,0,5507,
107.9,-180,0,0,0,0,0,5529,
103.7,-180,0,0,0,0,0,5552,
99.7,-180,0,0,0,0,0,5574,
96,-179.9,0,0,0,0,0,5596,
92.9,-180.2,0,0,0,0,0,5618,
89.2,-179.9,0,0,0,0,0,5640,
85.5,-179.9,0,0,0,0,0,5662,
82.1,-179.8,0,0,0,0,0,5684,
78.4,-179.8,0,0,0,0,0,5706,
75.6,-179.8,0,0,0,0,0,5729,
72.2,-180.1,0,0,0,0,0,5751,
69,-179.7,0,0,0,0,0,5773,
66.2,-179.4,0,0,0,0,0,5795,
63.3,-179.5,0,0,0,0,0,5817,
60.9,-179.2,0,0,0,0,0,5839,
58.3,-179.5,0,0,0,0,0,5861,
55.5,-179.8,0,0,0,0,0,5883,
53.4,-179.9,0,0,0,0,0,5905,
51.1,-179.4,0,0,0,0,0,5927,
48.7,-179.6,0,0,0,0,0,5949,
46.9,-179.7,0,0,0,0,0,5971,
44.8,-178.8,0,0,0,0,0,5993,
43.3,-180.1,0,0,0,0,0,6015,
42,-179,0,0,0,0,0,6037,
40.4,-180,0,0,0,0,0,6059,
39.1,-178.4,0,0,0,0,0,6081,